"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00428465","1998-12-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   13",",,0,0800","   20",",,0",,,"   39",",,0","  -39",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00428465","1998-12-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   15",",,0,0800","   13",",,0",,,"   33",",,0","  -39",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00428465","1998-12-29","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   50",",,0","    6",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","1998-12-30","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   44",",,0","  -17",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","1998-12-31","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   44",",,0","  -11",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00428465","1999-01-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   58",",,0,0800","   25",",,0",,,"   44",",,0","  -28",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00428465","1999-01-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  -28",",,0","  -72",",,0",,,,,,,,,"  -72",",,0,0800",,,,,,
"USC00428465","1999-01-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  -22",",,0","  -94",",,0",,,,,,,,,"  -89",",,0,0800",,,,,,
"USC00428465","1999-01-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  -50",",,0"," -100",",,0",,,,,,,,,"  -89",",,0,0800",,,,,,
"USC00428465","1999-01-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  -22",",,0","  -89",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00428465","1999-01-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   50",",,0","  -89",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00428465","1999-01-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   61",",,0","  -17",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00428465","1999-01-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   44",",,0","  -50",",,0",,,,,,,,,"  -44",",,0,0800",,,,,,
"USC00428465","1999-01-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  -17",",,0","  -72",",,0",,,,,,,,,"  -61",",,0,0800",,,,,,
"USC00428465","1999-01-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   -6",",,0","  -61",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00428465","1999-01-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   39",",,0","  -28",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","1999-01-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   78",",,0","   -6",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","1999-01-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US",,,"    0","T,,0",,,"   22",",,0","  -33",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00428465","1999-01-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   11",",,0","  -61",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00428465","1999-01-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US",,,"    0","T,,0",,,"   67",",,0","  -56",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00428465","1999-01-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  318",",,0,0800","   23",",,0","    0","P,,0,","   33",",,0","   33",",I,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00428465","1999-01-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  160",",,0,0800","   74",",,0","    0","P,,0,","   17",",,0","  -33",",,0",,,,,,,,,"  -33",",,0,0800",,,,,,
"USC00428465","1999-01-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  104",",,0,0800","   20",",,0","    0","P,,0,","   39",",,0","  -33",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00428465","1999-01-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  155",",,0,0800","   48",",,0","    0","P,,0,","   39",",,0","  -17",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00428465","1999-01-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   86",",,0,0800","   23",",,0","    0","P,,0,","   22",",,0","  -17",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00428465","1999-01-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  716",",,0,0800","  381",",,0",,,"    6",",,0","  -44",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00428465","1999-01-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   18",",,0,0800","   13",",,0",,,"  -28",",,0","  -78",",,0",,,,,,,,,"  -78",",,0,0800",,,,,,
"USC00428465","1999-01-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   23",",,0,0800","   23",",,0",,,"    6",",,0","  -78",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00428465","1999-01-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   58",",,0,0800","   51",",,0",,,"   39",",,0","  -33",",,0",,,,,,,,,"  -33",",,0,0800",,,,,,
"USC00428465","1999-01-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  201",",,0,0800","  150",",,0",,,"  -28",",,0","  -44",",,0",,,,,,,,,"  -44",",,0,0800",,,,,,
"USC00428465","1999-01-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US",,,"  104",",,0",,,"   28",",,0","    6",",I,0",,,,,,,,,"  -50",",,0,0800",,,,,,
"USC00428465","1999-01-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US",,,"  363",",,0",,,"  -33",",,0","  -56",",,0","    2",",,0",,,"  450",",,0",,,"  -50",",,0,0800",,,,,,
"USC00428465","1999-01-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   56",",,0,0800","   51",",,0",,,"  -33",",,0"," -111",",,0",,,,,,,,," -111",",,0,0800",,,,,,
"USC00428465","1999-01-29","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  -72",",,0"," -111",",,0",,,,,,,,," -106",",,0,0800",,,,,,
"USC00428465","1999-01-30","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  -28",",,0"," -106",",,0",,,,,,,,,"  -72",",,0,0800",,,,,,
"USC00428465","1999-01-31","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"    6",",,0","  -72",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00428465","1999-02-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  104",",,0,0800","  185",",,0",,,"   28",",,0","  -44",",,0",,,,,,,,,"  -44",",,0,0800",,,,,,
"USC00428465","1999-02-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  -39",",,0"," -117",",,0",,,,,,,,,"  -94",",,0,0800",,,,,,
"USC00428465","1999-02-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   28",",,0","  -94",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00428465","1999-02-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   50",",,0","  -17",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00428465","1999-02-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  160",",,0,0800","  157",",,0",,,"   67",",,0","  -11",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","1999-02-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   30",",,0,0800","   23",",,0",,,"   17",",,0","  -17",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00428465","1999-02-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  173",",,0,0800","  107",",,0",,,"   17",",,0","  -11",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00428465","1999-02-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  201",",,0,0800","   48",",,0",,,"   28",",,0","    0",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00428465","1999-02-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   25",",,0,0800","    0","P,,0",,,"   39",",,0","   11",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00428465","1999-02-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  284",",,0,0800","  226",",,0",,,"   78",",,0","  -72",",,0",,,,,,,,,"  -72",",,0,0800",,,,,,
"USC00428465","1999-02-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   15",",,0,0800","   18",",,0",,,"  -72",",,0"," -150",",,0",,,,,,,,," -144",",,0,0800",,,,,,
"USC00428465","1999-02-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,," -100",",,0"," -150",",,0",,,,,,,,," -111",",,0,0800",,,,,,
"USC00428465","1999-02-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"    0",",,0"," -106",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","1999-02-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   56",",,0","   -6",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00428465","1999-02-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   44",",,0","  -56",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00428465","1999-02-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  -11",",,0","  -61",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00428465","1999-02-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  203",",,0,0800","  137",",,0",,,"   33",",,0","  -56",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","1999-02-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"    6",",,0","  -56",",,0",,,,,,,,,"  -50",",,0,0800",,,,,,
"USC00428465","1999-02-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   74",",,0,0800","   74",",,0",,,"   28",",,0","  -50",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00428465","1999-02-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"    0",",,0","  -94",",,0",,,,,,,,,"  -89",",,0,0800",,,,,,
"USC00428465","1999-02-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   -6",",,0","  -89",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","1999-02-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   56",",,0,0800","   64",",,0",,,"   39",",,0","  -72",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00428465","1999-02-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US",,,"    0","T,,0",,,"  -22",",,0","  -72",",,0",,,,,,,,,"  -44",",,0,0800",,,,,,
"USC00428465","1999-02-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   28",",,0","  -39",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00428465","1999-02-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   72",",,0","  -17",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00428465","1999-02-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   30",",,0,0800","   46",",,0",,,"   72",",,0","  -72",",,0",,,,,,,,,"  -72",",,0,0800",,,,,,
"USC00428465","1999-02-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   -6",",,0","  -72",",,0",,,,,,,,,"  -72",",,0,0800",,,,,,
"USC00428465","1999-02-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   44",",,0","  -72",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","1999-03-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   94",",,0","    0",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00428465","1999-03-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   61",",,0","  -39",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00428465","1999-03-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   72",",,0","  -39",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00428465","1999-03-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   74",",,0,0800","   74",",,0",,,"   83",",,0","  -22",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00428465","1999-03-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"    6",",,0"," -100",",,0",,,,,,,,,"  -94",",,0,0800",,,,,,
"USC00428465","1999-03-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  -11",",,0","  -94",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00428465","1999-03-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   44",",,0","  -22",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00428465","1999-03-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   41",",,0,0800","   13",",,0",,,"   33",",,0","  -67",",,0",,,,,,,,,"  -61",",,0,0800",,,,,,
"USC00428465","1999-03-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   18",",,0,0800","   18",",,0",,,"   17",",,0","  -61",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","1999-03-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   91",",,0,0800","   97",",,0",,,"   22",",,0","  -78",",,0",,,,,,,,,"  -78",",,0,0800",,,,,,
"USC00428465","1999-03-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"    0",",,0","  -78",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","1999-03-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   13",",,0,0800","   13",",,0",,,"   39",",,0","  -39",",,0",,,,,,,,,"  -33",",,0,0800",,,,,,
"USC00428465","1999-03-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   28",",,0","  -61",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00428465","1999-03-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   67",",,0","  -56",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00428465","1999-03-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  106",",,0","  -56",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00428465","1999-03-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  111",",,0","  -56",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00428465","1999-03-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   94",",,0","  -11",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00428465","1999-03-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   94",",,0","  -11",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00428465","1999-03-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  117",",,0","   -6",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00428465","1999-03-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  122",",,0","   11",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00428465","1999-03-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   13",",,0,0800","    5",",,0",,,"  117",",,0","    6",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00428465","1999-03-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   13",",,0,0800","   18",",,0",,,"   78",",,0","  -11",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00428465","1999-03-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   83",",,0","  -17",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00428465","1999-03-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   83",",,0","    6",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00428465","1999-03-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00428465","1999-03-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00428465","1999-03-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  133",",,0","   17",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00428465","1999-03-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   50",",,0","  -44",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00428465","1999-03-29","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   56",",,0","  -17",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00428465","1999-03-30","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  117",",,0","   22",",,0",,,,,,,,,"   72",",,0,0800",,,,,,
"USC00428465","1999-03-31","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0","    0","P,,0,","  117",",,0","  -22",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00428465","1999-04-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  173",",,0,0800","  206",",,0",,,"   17",",,0","  -67",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   10",",,0,0800","   25",",,0",,,"   -6",",,0","  -67",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    3",",,0,0800","    3",",,0",,,"   11",",,0","  -72",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   10",",,0,0800","    3",",,0",,,"    0",",,0","  -61",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   39",",,0","  -50",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-06","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   20",",,0,0800","   15",",,0",,,"   33",",,0","  -39",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-07","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   61",",,0","  -39",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-08","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  201",",,0,0800","  173",",,0",,,"   94",",,0","  -33",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-09","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   51",",,0,0800","   51",",,0",,,"   33",",,0","  -28",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-10","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   66",",,0,0800","   48",",,0",,,"    6",",,0","  -94",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-11","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   22",",,0","  -83",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-12","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   94",",,0","  -83",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-13","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  100",",,0","   17",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-14","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  117",",,0","   -6",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-15","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   83",",,0","  -33",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-16","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   72",",,0","  -44",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-17","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  100",",,0","  -44",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-18","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  144",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-19","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  167",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-20","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    5",",,0,0800","    0","P,,0",,,"  156",",,0","   56",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-21","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  310",",,0,0800","  305",",,0",,,"   56",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-22","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  112",",,0,0800","   91",",,0",,,"   39",",,0","  -22",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-23","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   15",",,0,0800","   18",",,0",,,"   39",",,0","  -22",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-24","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   74",",,0,0800","   36",",,0",,,"   22",",,0","  -22",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-25","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"   61",",,0","  -11",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-26","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   18",",,0,0800","    0","P,,0",,,"   56",",,0","  -11",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-27","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  160",",,0,0800","    0","P,,0",,,"  100",",,0","   22",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-28","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   99",",,0,0800","    0","P,,0",,,"   89",",,0","   33",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-29","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  142",",,0,0800","    0","P,,0",,,"   67",",,0","   11",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-04-30","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   58",",,0,0800","   13",",,0",,,"   78",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00428465","1999-05-01","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    0","P,,0,0800","    0","P,,0",,,"  106",",,0","    0",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00428465","1999-05-02","40.3913","-111.5766","2017.8","SUNDANCE, UT US","    5",",,0,0800","    0","P,,0",,,"  117",",,0","   11",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00428465","1999-05-03","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  480",",,0,0800","   69",",,0","    0","P,,0,","  100",",,0","    0",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00428465","1999-05-04","40.3913","-111.5766","2017.8","SUNDANCE, UT US","  132",",,0,0800","   66",",,0",,,"   17",",,0","  -28",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00428465","1999-05-05","40.3913","-111.5766","2017.8","SUNDANCE, UT US","   56",",,0,0800","   94",",,0",,,"   39",",,0","  -39",",,0",,,,,,,,,"  -33",",,0,0800",,,,,,
